lspe_id,nama_daerah,date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio
35,Kalimantan Timur,2023-07-27,Pemerintah Daerah Provinsi Kalimantan Timur,Intensifikasi Kelapa Sawit 200 Ha,Goods,491619000.0,Complete,Intensifikasi Kelapa Sawit 200 Ha,2023-07-27,472582500.0,Cv Sumber Lumintoe,15,0.9612779408444344
35,Kalimantan Timur,2023-07-27,Pemerintah Daerah Provinsi Kalimantan Timur,Intensifikasi Karet 200 Ha,Goods,491619000.0,Complete,Intensifikasi Karet 200 Ha,2023-07-27,476800500.0,Cv Sumber Lumintoe,15,0.9698577557010613
35,Kalimantan Timur,2023-07-27,Pemerintah Daerah Provinsi Kalimantan Timur,"Pengawasan Rehab Keramik/Granit Kantor , Toilet, Ruang Rapat Utama, Kenopi Teras Belakang Kantor, Parkir Motor Dan Mobil, Kantin, Lapangan Tenis, Pemasangan Paving Block Halaman Depan Dan Belakang Kantor, Pos Satpam",Services,162121000.0,Complete,"Pengawasan Rehab Keramik/Granit Kantor , Toilet, Ruang Rapat Utama, Kenopi Teras Belakang Kantor, Parkir Motor Dan Mobil, Kantin, Lapangan Tenis, Pemasangan Paving Block Halaman Depan Dan Belakang Kantor, Pos Satpam",2023-07-27,145820977.5,Pt. Super Tehnik Pratama,42,0.8994576735894795
35,Kalimantan Timur,2023-07-28,Pemerintah Daerah Provinsi Kalimantan Timur,Pengadaan Perahu Wisata Bermotor,Goods,580319100.0,Complete,Pengadaan Perahu Wisata Bermotor,2023-07-28,522810000.0,Cv. Alabar Jaya Mandiri,16,0.9009009009009008
35,Kalimantan Timur,2023-07-28,Pemerintah Daerah Provinsi Kalimantan Timur,Reinstal Jaringan Air Stadion Utama,Works,6837720000.0,Complete,Reinstal Jaringan Air Stadion Utama,2023-07-28,5471483155.7,Cv Belolangi Cipta Sarana,10,0.8001911683572887
35,Kalimantan Timur,2023-07-28,Pemerintah Daerah Provinsi Kalimantan Timur,Revitalisasi Kawasan Perbatasan Kaltim - Kalsel,Works,5079447800.0,Complete,Revitalisasi Kawasan Perbatasan Kaltim - Kalsel,2023-07-28,4949900000.0,Pt.Genthas Tri Jaya,10,0.9744956922285922
35,Kalimantan Timur,2023-07-31,Pemerintah Daerah Provinsi Kalimantan Timur,Pembuatan Sarpras Tanjung Tamanoh Desa Pela,Works,333172800.0,Complete,Pembuatan Sarpras Tanjung Tamanoh Desa Pela,2023-07-31,285755625.0,Cv. Byrastio,14,0.8576799336560488
35,Kalimantan Timur,2023-07-31,Pemerintah Daerah Provinsi Kalimantan Timur,Pembuatan Tracking Pulau Kaniungan,Works,536342880.0,Complete,Pembuatan Tracking Pulau Kaniungan,2023-07-31,528478186.14,Cv. Profesional Technik,14,0.9853364439926936
35,Kalimantan Timur,2023-07-31,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Rps Smkn 1 Samarinda,Works,1987667509.22,Complete,Pembangunan Rps Smkn 1 Samarinda,2023-07-31,1489936870.96,Cv. Dirjaya Karya,26,0.7495905950309972
35,Kalimantan Timur,2023-08-02,Pemerintah Daerah Provinsi Kalimantan Timur,Pembuatan Toilet Umum (Biotek),Works,745392480.0,Complete,Pembuatan Toilet Umum (Biotek),2023-08-02,735209546.53,Cv. Profesional Technik,16,0.9863388298873098
35,Kalimantan Timur,2023-08-02,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Gedung Yayasan Darul Ulum Waddawah Al-Hasaniah,Works,7492370000.0,Complete,Pembangunan Gedung Yayasan Darul Ulum Waddawah Al-Hasaniah,2023-08-02,5993896000.0,Pt. Reka Perdana Indonesia,23,0.8
35,Kalimantan Timur,2023-08-02,Pemerintah Daerah Provinsi Kalimantan Timur,Rehab Gedung Smkn 2 Samarinda,Works,6195848712.96,Complete,Rehab Gedung Smkn 2 Samarinda,2023-08-02,4795582295.58,Cv.Manunggal Djaya Abadi,13,0.7739992562357065
35,Kalimantan Timur,2023-08-04,Pemerintah Daerah Provinsi Kalimantan Timur,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 12 Samarinda,Works,470130051.0,Complete,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 12 Samarinda,2023-08-04,358667787.14,Cv. Dirjaya Karya,30,0.7629118504062613
35,Kalimantan Timur,2023-08-04,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Kelas Baru Sman 2 Tenggarong Seberang,Works,1072470541.13,Complete,Pembangunan Kelas Baru Sman 2 Tenggarong Seberang,2023-08-04,620000000.0,Cv. Gading Kencono Emas,42,0.5781044571599533
35,Kalimantan Timur,2023-08-07,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Gudang Umum (Rsud. Aws),Works,1462905000.0,Complete,Pembangunan Gudang Umum (Rsud. Aws),2023-08-07,1134068699.43,Cv. Wadah Etam Mandiri,13,0.775216913900766
35,Kalimantan Timur,2023-08-07,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Gedung Kedokteran Nuklir Lt.2 (Rsud. Aws),Works,5101774000.0,Complete,Pembangunan Gedung Kedokteran Nuklir Lt.2 (Rsud. Aws),2023-08-07,3977965409.93,Cv. Empat Saudara Tangguh,13,0.7797219966878187
35,Kalimantan Timur,2023-08-08,Pemerintah Daerah Provinsi Kalimantan Timur,Konsultan Pengawas Rehabilitasi Jalan Ruas Tabalar - Biatan Lokasi Kab. Berau,Services,349974000.0,Complete,Konsultan Pengawas Rehabilitasi Jalan Ruas Tabalar - Biatan Lokasi Kab. Berau,2023-08-08,317573233.88,Cv. Era Teknik Consultant,35,0.9074195051060936
